FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
170032|Medicine Bow Mountains|Range|CO|08|Jackson|057|404942N|1060440W|40.8283103|-106.0777938|||||3294|10807|Shipman Mountain|10/13/1978|
170033|Boswell Creek|Stream|WY|56|Albany|001|410126N|1060155W|41.02382|-106.03193|405615N|1061015W|40.93751|-106.17089|2326|7631|Woods Landing|10/13/1978|06/01/2011
170034|Heidrich Creek|Stream|CO|08|Larimer|069|405957N|1060857W|40.9991416|-106.1491835|410223N|1060928W|41.0396967|-106.1577942|2627|8619|Kings Canyon|10/13/1978|
170035|Johnson Creek|Stream|CO|08|Larimer|069|410027N|1060122W|41.0074759|-106.0227877|405027N|1060938W|40.8408096|-106.1605753|2339|7674|Woods Landing|10/13/1978|
170053|Running Water Creek|Stream|WY|56|Albany|001|410205N|1054440W|41.0346|-105.74433|405827N|1054110W|40.97407|-105.68599|2271|7451|Johnson Ranch|10/13/1978|11/08/2010
170054|Lone Tree Creek|Stream|WY|56|Albany|001|411147N|1053829W|41.19632|-105.641441|405917N|1053936W|40.98805|-105.65996|2208|7244|Hutton Lake|10/13/1978|11/08/2010
170080|Shell Creek|Stream|WY|56|Albany|001|410452N|1054708W|41.08107|-105.78551|405511N|1055103W|40.91984|-105.85074|2235|7333|Downey Lakes|10/13/1978|11/08/2010
170081|East Shell Creek|Stream|WY|56|Albany|001|410129N|1055001W|41.02466|-105.83368|405811N|1055202W|40.9696998|-105.8672256|2275|7464|Downey Lakes|10/13/1978|11/08/2010
170082|Dry Creek|Stream|WY|56|Albany|001|410452N|1054708W|41.08107|-105.78557|405557N|1055101W|40.93242|-105.85025|2235|7333|Downey Lakes|10/13/1978|11/08/2010
170083|Bull Run Creek|Stream|WY|56|Albany|001|410056N|1054958W|41.0155332|-105.8327785|405642N|1054939W|40.9449781|-105.8275022|2285|7497|Downey Lakes|10/13/1978|05/20/2009
170084|Boulder Ridge|Ridge|CO|08|Larimer|069|405932N|1053916W|40.9922037|-105.6544396|||||2682|8799|Eaton Reservoir|10/13/1978|
170085|Stink Creek|Stream|WY|56|Albany|001|410154N|1055106W|41.03159|-105.85168|405744N|1055521W|40.96222|-105.92245|2276|7467|Downey Lakes|10/13/1978|11/08/2010
170092|Antelope Creek|Stream|WY|56|Albany|001|411004N|1054323W|41.1677551|-105.7230497|405829N|1054055W|40.97483|-105.68187|2201|7221|Hutton Lake|10/13/1978|11/08/2010
170113|Fish Creek Rock|Pillar|CO|08|Larimer|069|405953N|1052626W|40.9980414|-105.4405449|||||2354|7723|Cherokee Park|10/13/1978|
170123|Fish Creek|Stream|CO|08|Larimer|069|405705N|1052140W|40.9513733|-105.3610974|404220N|1053702W|40.7055364|-105.6172211|2078|6818|Virginia Dale|10/13/1978|
170126|Deadman Creek|Stream|CO|08|Larimer|069|405548N|1052210W|40.9299841|-105.3694311|410236N|1052000W|41.0433176|-105.3333179|2139|7018|Virginia Dale|10/13/1978|
170150|North Branch Boxelder Creek|Stream|CO|08|Larimer|069|405713N|1051233W|40.953595|-105.2091467|410022N|1051545W|41.0060955|-105.262482|1999|6558|Table Mountain|10/13/1978|
170152|Haygood Canyon|Valley|CO|08|Larimer|069|405852N|1051121W|40.9810955|-105.1891456|410030N|1051222W|41.0083177|-105.2060908|2012|6601|Table Mountain|10/13/1978|
170153|Sand Creek|Stream|CO|08|Larimer|069|405356N|1050945W|40.8988723|-105.1624783|410157N|1051416W|41.032605|-105.23782|1815|5955|Table Mountain|10/13/1978|05/03/2011
170426|Front Range|Range|CO|08|Clear Creek|019|393802N|1054903W|39.6338758|-105.8175092|||||4349|14268|Grays Peak|10/13/1978|04/01/2011
170458|Maggie Creek|Stream|CO|08|Larimer|069|405942N|1060037W|40.9949761|-106.0102872|410008N|1055624W|41.0021989|-105.9400059|2345|7693|Old Roach|10/13/1978|
170459|Laramie River|Stream|WY|56|Goshen|015|421159N|1043147W|42.19969|-104.5297|403656N|1055129W|40.6155368|-105.8580659|1284|4213|Fort Laramie|10/13/1978|04/08/2011
171049|Bull Canyon|Valley|CO|08|Weld|123|405846N|1042958W|40.9794151|-104.4995499|410154N|1043838W|41.0315858|-104.64396|1660|5446|Hereford NW|06/05/1979|06/25/2012
171051|Porter Creek|Stream|CO|08|Weld|123|405144N|1042211W|40.862205|-104.369676|410216N|1043127W|41.03776|-104.5241276|1555|5102|Hereford SE|10/13/1978|05/03/2011
171058|Little Simpson Creek|Stream|CO|08|Weld|123|405912N|1043127W|40.9866491|-104.5241272|410205N|1044454W|41.0347043|-104.7483008|1672|5485|Chalk Bluffs East|10/13/1978|
171089|Spotwood Creek|Stream|CO|08|Weld|123|405840N|1045512W|40.9777619|-104.9199697|410044N|1050650W|41.0122069|-105.1138644|1825|5987|Carr West|10/13/1978|
171090|Spottlewood Creek|Stream|CO|08|Larimer|069|410015N|1050602W|41.0041516|-105.1005305|410217N|1051249W|41.0380395|-105.213591|2065|6775|Emkay|10/13/1978|
171162|Simpson Creek|Stream|CO|08|Weld|123|405515N|1042446W|40.92083|-104.41278|410017N|1044600W|41.0047048|-104.7666344|1596|5236|Hereford NW|06/05/1979|11/09/2010
171238|Sand Creek|Stream|WY|56|Albany|001|411256N|1054332W|41.2154342|-105.7254896|404946N|1054704W|40.8293747|-105.7843467|2190|7185|Hutton Lake|12/31/1979|11/04/2010
196559|Spring Creek|Stream|WY|56|Carbon|007|410509N|1062937W|41.0858333|-106.4936111|405720N|1062732W|40.955528|-106.45892|2330|7644|Elkhorn Point|08/01/1990|11/17/2010
